time,user_name,user_color,message
26983,nightbot,#7C7CE1,"Chilli Cheese McDouble 3,50. Mäkkäristä. https://pelaajat.com/out/mcdonalds"
26985,jerkku303,,"!maps"
26985,nightbot,#7C7CE1,"Nuke (Faze), Mirage (Spirit), Dust2 (Decider)"
26987,sonnipitkanen,,"!huippukiva"
26988,nightbot,#7C7CE1,"Käy tsekkaamassa Huippukivan ESL-diilit! Koodilla PELAAJATCOM 10% lisäalennus koko tilaukselle. https://pelaajat.com/out/huippukiva"
26989,kennae___,#FF7F50,"@sonnipitkanen juu en oo kattonu sen jälkeen kun saku lähti"
27001,sonnipitkanen,,"@kennae___ kuoliko Miia?"
27014,kennae___,#FF7F50,"en oo siitä varma mut se oli kyl kiva tyttö"
27014,nightbot,#7C7CE1,"HÄ!? AGON by AOC pelinäytöillä kelpaa pelitellä! https://pelaajat.com/out/agon"
27034,sonnipitkanen,,"@kennae___ joo ne oli Sakun kaa ihana pari TransgenderPride"
27039,kennae___,#FF7F50,"mulla oli sama micmacin huppari kun sakulla, siitä lähtien elämä ollu pelkkää ylämäkee"
27056,sonnipitkanen,,"@kennae___ <3"
27060,kennae___,#FF7F50,"<3"
27065,sonnipitkanen,,"!hä"
27066,nightbot,#7C7CE1,"HÄ!? AGON by AOC pelinäytöillä kelpaa pelitellä! https://pelaajat.com/out/agon"
27067,nightbot,#7C7CE1,"Chilli Cheese McDouble 3,50. Mäkkäristä. https://pelaajat.com/out/mcdonalds"
27072,sonnipitkanen,,"!allu"
27073,nightbot,#7C7CE1,"hä"
27082,janiloxz,#1E90FF,"pelHa"
27085,nightbot,#7C7CE1,"Käy tsekkaamassa Huippukivan ESL-diilit! Koodilla PELAAJATCOM 10% lisäalennus koko tilaukselle. https://pelaajat.com/out/huippukiva"
27100,stenforsw,#0000FF,"pelHa"
27107,jomenaa,#1E90FF,"NYAAAAAAAAA AYAYA"
27198,malperoz,,"toiset tykkää toiset ei"
27202,nightbot,#7C7CE1,"Lantrek -liput nyt -10% koodilla PELAAJATCOM https://pelaajat.com/out/lantrek"
27251,jomenaa,#1E90FF,"https://www.twitch.tv/pelaajatcom/clip/ThirstyBumblingStorkResidentSleeper-0cq0VigayMMvjJu0"
27269,kamuliini,#1E90FF,"https://www.twitch.tv/pelaajatcom/clip/ResilientTameBottleHassaanChop-eFhRr1A_nJfDUqpB"
27344,cudaxs,,"!maps"
27344,nightbot,#7C7CE1,"Nuke (Faze), Mirage (Spirit), Dust2 (Decider)"
27349,macville,#D2691E,"!sik"
27350,nightbot,#7C7CE1,"FAKIN SIK"
27368,puuhapertsa,#8A2BE2,"!kana"
27368,nightbot,#7C7CE1,"https://www.twitch.tv/pelaajatcom/clip/FunnyHyperCurryPanicBasket-5Kp90PijoDiutIop"
27385,junakulkee,#FF0000,"pelSeppa Mehän vaan tanssittiin"
27417,jalmarib,#B22222,"päättykö se paska jo"
27421,rtpmwe,#5F9EA0,"Vittu nämä kappaleet joissa ei oo audiokanavat balanssissa"
27427,sstorni,#008000,"@Jalmarib ei"
27445,stenforsw,#0000FF,"DinoDance DinoDance"
27447,junakulkee,#FF0000,"@Jalmarib ei se valumasta lakkaa"
27452,stenforsw,#0000FF,"OlliKolmio"
27459,stenforsw,#0000FF,"OlliKolmio OlliKolmio"
27466,stenforsw,#0000FF,"OlliKolmio OlliKolmio OlliKolmio"
27467,sstorni,#008000,"OlliKolmio"
27479,jomenaa,#1E90FF,"Pannaanko penalttia xffong"
27505,nightbot,#7C7CE1,"Lenovon huipputehokkaat pelikoneet tarjoushinnoin! https://pelaajat.com/out/lenovo"
27507,junakulkee,#FF0000,"ButtonMash ButtonMash ButtonMash"
27516,jalmarib,#B22222,"Mikä oli navin kohtalo?"
27526,stenforsw,#0000FF,"2-1"
27531,nikenkone,,"hävisivät"
27533,stenforsw,#0000FF,"hävis siis"
27534,makkispeek,#8A2BE2,"@Jalmarib turpasauna"
27534,pertsa422,#1CB319,"@Jalmarib lentokenttä"
27542,jalmarib,#B22222,"voe räkä"
27550,nikenkone,,"@Jalmarib kottintulo"
27585,junakulkee,#FF0000,"DinoDance DinoDance DinoDance"
27611,jomenaa,#1E90FF,"gachiW RainTime"
27613,nightbot,#7C7CE1,"ESL Pro League -kohteet Veikkauksella! Pelaa maltilla. https://pelaajat.com/out/veikkaus3"
27614,sonnipitkanen,,"VOIVOIVOI"
27616,pullatonttu,#0000FF,"mikä tän biisin nimi o ?"
27623,sonnipitkanen,,"SYREENIT JA VILJA"
27632,sonnipitkanen,,"DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance"
27632,stenforsw,#0000FF,"@sonnipitkanen ei ainakaan näy näytöllä"
27635,jomenaa,#1E90FF,"@pullatonttu näkyy yläällä ja !song"
27637,koudero,,"DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance"
27649,pullatonttu,#0000FF,"!song"
27650,nightbot,#7C7CE1,"Nyt soi: Sörnai gusha - Tomi Pakarinen"
27653,sonnipitkanen,,"KATJUSKALLA KOMIAT ON KEUHKOT"
27657,junakulkee,#FF0000,"KOMIAT ON KEUHKOT"
27659,macville,#D2691E,"Joel"
27663,sonnipitkanen,,"PASKA HAISEE NEVAN RANNALLLALAAA"
27671,stenforsw,#0000FF,"OlliKolmio"
27675,sonnipitkanen,,"EI OO LEHMÄÄ EIKÄ OLE LAMMASTA"
27675,jomenaa,#1E90FF,"OlliKolmio"
27680,junakulkee,#FF0000,"paulinpeliPaskalammas paulinpeliPaskalammas paulinpeliPaskalammas"
27686,sonnipitkanen,,"EIKÄ SUUUSSA YHTÄÄM HAMMASTA"
27701,sonnipitkanen,,"SONJALLA KÄVI HITON HUONO TUURI"
27721,sonnipitkanen,,"SIRPPI JA VASARA NE TAIVAHALLA LOISTAAAAAAAA"
27725,imoutgf,#0000FF,"!maps"
27725,nightbot,#7C7CE1,"Nuke (Faze), Mirage (Spirit), Dust2 (Decider)"
27730,sonnipitkanen,,"PASKA HAISEE PALALAIKKA SOI"
27734,jomenaa,#1E90FF,"pelDance"
27738,sonnipitkanen,,"LINJURIAUTO ON MAANTIENÄSSÄÄÄÄÄ"
27740,jermusi,#0000FF,"SOONJA VANHA KOMMUNISTI HU*RA"
27741,nightbot,#7C7CE1,"Keychron: Kehitetty tekijöille, kustomoitu menestyjille. https://pelaajat.com/out/keychron"
27753,sonnipitkanen,,"LINJAAUTOSSA ON MYÖS TUNNELMAAA"
27760,kamuliini,#1E90FF,"DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance"
27760,thesamuli44,#008000,"LINJA-AUTOSSA ON MYÖS TUNNELMAA"
27760,sonnipitkanen,,"MATKA KATKEAAA MYÖS"
27768,sonnipitkanen,,"DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance"
27773,jiikool,#2E8B57,"OlliKolmio OlliKolmio OlliKolmio"
27778,sonnipitkanen,,"???????? Esl musat perseesee"
27780,stenforsw,#0000FF,"OlliKolmio"
27783,mikox888,#0000FF,"pelJimi pelJimi pelJimi pelJimi pelJimi pelJimi pelJimi pelJimi pelJimi pelJimi pelJimi pelJimi"
27794,stenforsw,#0000FF,"pelD pelD pelD pelD pelD pelD"
27798,ggjali,#1E90FF,"mitä vittua täällä soi?"
27805,jiikool,#2E8B57,"bängeri"
27808,koudero,,"MATKA KATKEAA MYÖS SPIRITILLÄ"
27817,ggjali,#1E90FF,"onkyl aika banger"
27822,stenforsw,#0000FF,"pelG pelG"
27826,sonnipitkanen,,"LINJAAUTOSSA ONMYYYÖS TUNNELMAAAAAAAA"
27826,junakulkee,#FF0000,"Musikki jäi taustalle"
27836,sonnipitkanen,,"@junakulkee ei haittaa TransgenderPride"
27838,jiikool,#2E8B57,"OlliKolmio WideRaveTime"
27843,ggjali,#1E90FF,"onko ne brainrot kortit jo avattu?"
27844,sonnipitkanen,,"LINJURIAUTO ON MAANTIEN ÄSSSÄÄÄÄÄ"
27849,veetiveeviis,,"sellai haju et donkki ajelee tän miragen"
27852,rtpmwe,#5F9EA0,"Ryypätty tuotanto"
27856,sonnipitkanen,,"@ggjali aukastiin"
27862,puuhapertsa,#8A2BE2,"!paskat"
27862,nightbot,#7C7CE1,"junakulkee: On meillä paskat modet, paska chatti, paskat casterit ja paskaa housussa"
27868,sonnipitkanen,,"!saunailta"
27868,nightbot,#7C7CE1,"kutsuvieraat: sohvaperuna2"
27872,sonnipitkanen,,"HALOOOO"
27873,kamuliini,#1E90FF,"xff"
27875,sonnipitkanen,,"TOIMIII"
27879,ggjali,#1E90FF,"@sonnipitkanen tuliko ultra rare mega gold tung tung sahur"
27903,sonnipitkanen,,"@ggjali tungtung sahur tuli mut ei ollu mitään rare megaa"
27926,kapula12,#008000,"raini ois ottanu 4  4Head"
27929,sonnipitkanen,,"Olli hoitaa TransgenderPride"
27934,kockonen,#FF0000,"teemu mäki itken"
27940,ggjali,#1E90FF,"@sonnipitkanen noni ja arvo ainakin 4k"
27943,sonnipitkanen,,"Koitit tulla nopeasti? oho"
27972,koudero,,"!huippukiva"
27973,nightbot,#7C7CE1,"Käy tsekkaamassa Huippukivan ESL-diilit! Koodilla PELAAJATCOM 10% lisäalennus koko tilaukselle. https://pelaajat.com/out/huippukiva"
28051,villenyt,#B22222,"!maps"
28051,nightbot,#7C7CE1,"Nuke (Faze), Mirage (Spirit), Dust2 (Decider)"
28055,the2k2,#FF0000,"Hetkonnen"
28056,ban_anubis,#FF69B4,"900ms"
28057,autumnnight4,#2E8B57,"unc reflex"
28060,paketheboss,#B22222,"Hyvää nimipäivää Raipe!"
28067,kockonen,#FF0000,"hahahahah"
28068,miroooh__,#1E90FF,"xff"
28069,noxrey4,#FF69B4,"Xff"
28069,lukaxsii,#B22222,"Hahaa"
28070,burecrs,#008000,"KEKW"
28070,thesamuli44,#008000,"xff"
28070,kamuliini,#1E90FF,"xff ͏"
28070,tomaattien_tappaja,#00FF7F,"xff"
28071,ban_anubis,#FF69B4,"Mylvi"
28071,jiikool,#2E8B57,"xff"
28071,benkuu_,#9ACD32,":DDDDDD"
28071,koudero,,"xff"
28071,sonnipitkanen,,"XDDDDDDD"
28071,denatollon,,":DDDDDDDDDDDDDDDDDD"
28071,guru991,,"haahhahahahaha"
28073,macville,#D2691E,"LUL"
28074,zamjamm,,"xff"
28074,janmantv,#FF0000,"loriseeee"
28074,kennae___,#FF7F50,"HAHAHAHAHA"
28074,villenyt,#B22222,"xff"
28075,pak_6,,"5Head"
28075,tiiheik,#D2691E,"xff"
28075,jokkesyrja,#0000FF,"Nyt kivitalot fazelle"
28075,capteeni,#FF0000,"HUUUUUTISTA MYYRILLE"
28075,kapula12,#008000,"HAHAHAHAHA EI VITTU"
28076,moelli57,#E020FF,"xffCute"
28077,jermuz,#1E90FF,":D"
28077,janiloxz,#1E90FF,":D:D:D:DDD"
28077,the2k2,#FF0000,"Hahaha 1v4"
28078,krukow1,#FF0000,":DDDDDDDDDDDDDD"
28078,one1strike,,"xff"
28080,kotimarkus,,"hahaahah"
28080,dolan_pls420,,"ABSOLUTE XFF"
28080,ggjali,#1E90FF,"xff toi ajan hallinta on vaikeaa"
28083,arskaz13,#0000FF,"2,50 sillä saa jopa kaksi 0.33l tölkkiä Kappa"
28086,kuviokelluja,,"pelSamppa pelSamppa pelSamppa pelSamppa pelSamppa"
28087,veetiveeviis,,"HUUUTISTA VITTU MITÄ KUMMELIA"
28088,sofjari,,"Ei pelatakkaan dm?!"
28090,technic_tv,#FF69B4,"xff"
28097,macville,#D2691E,"HAH"
28100,tiiheik,#D2691E,"d"
28102,arskaz13,#0000FF,"Tosta uus emote"
28102,veetiveeviis,,"MIKSI NE EI KATO KELLOA KUKAAN"
28103,stenforsw,#0000FF,"raimo voinko laittaa varvaskuvia pcom sähköpostiin"
28104,ggjali,#1E90FF,"xffing"
28106,snyyggebyy,#DAA520,"hahahahah"
28108,kapula12,#008000,"hahahaahhah xff"
28109,samuli84,,"Naapuri on liian hidas aina ollut valovuodet jäljessä kaikessa"
28111,tiiheik,#D2691E,"D"
28130,kapteenieu,#FF69B4,"En olisi kyllä uskonut että Raimo oikeasti suostuu pukeutumaan maidoksi kissankorvien kanssa juomaan puuh kaah maitua nyaa AYAYA UwU Raipeeeh *nual nual*"
28139,arskaz13,#0000FF,"Mikä se lelun sähköposti oli Kappa"
28139,stenforsw,#0000FF,"13-1 faze pelG pelG"
28141,kockonen,#FF0000,"karri 4k"
28151,kaatuvv,#00FFBB,"kumpi vei ekan"
28164,temuli699,,"Miten shirolla on m4 eiks se ollutkaan eco fazelta?"
28171,sonnipitkanen,,"@arskaz13 lelu@pelaajat.com"
28182,janiloxz,#1E90FF,"frozen pöllii tapot"
28186,kapteenieu,#FF69B4,"@sonnipitkanen Tänne viestiä Raimon lupauksesta ja 500 subin kavalluksesta xff"
28194,stenforsw,#0000FF,"antoko perseesee?"
28217,jugiman,#1E90FF,"pelSeppa"
28218,sonnipitkanen,,"@kapteenieu joo laitan joka liven jälkeen palautetta tonne kans"
28218,kapteenieu,#FF69B4,"!dain"
28218,nightbot,#7C7CE1,"Silti Dan jatkoi entistä menoaan. Hän muisteli nuoruutensa päiviä, irstasta elämäänsä Egyptissä, ja hänen mielensä paloi Egyptin himokkaisiin miehiin, joilla oli elin kuin aasilla ja jotka sinkosivat siementään kuin orhi."
28222,ggjali,#1E90FF,"Missä tää studio on missä pelaavat?"
28224,stenforsw,#0000FF,"NAIS BOIS"
28228,kapteenieu,#FF69B4,"@sonnipitkanen Voitais kaikki porukalla"
28232,kapula12,#008000,"!sik"
28232,nightbot,#7C7CE1,"FAKIN SIK"
28239,janiloxz,#1E90FF,"@GGjali rovaniemen mondella"
28258,kapteenieu,#FF69B4,"@GGjali Turun kauppatoril täl puol jokke"
28258,ggjali,#1E90FF,"@janiloxz noni eikun nopeet lentoliput ja katsomoon xff"
28271,eabunkaa,#0000FF,"@janiloxz eikö olekkaan hillala"
28277,dainthesecond,#1E90FF,"@GGjali Dreamhackin tiloilla, tukholman(?) lähel"
28284,technic_tv,#FF69B4,"joo Tukholmas"
28287,kapteenieu,#FF69B4,"@DainTheSecond Miksi oot niin hiljanen tänää MaDGE"
28290,ogrisumestari,#FF69B4,"@eabunkaa eiku sudentiellä"
28291,ggjali,#1E90FF,"@DainTheSecond Dain huojaa elkää uskoko"
28293,macville,#D2691E,"!rain4k"
28293,nightbot,#7C7CE1,"https://clips.twitch.tv/PlacidTenderWalrusSoBayed-87KU_-cxD8owx82c"
28298,mikox888,#0000FF,"LUL"
28299,kapteenieu,#FF69B4,"Huijau mikä huijau"
28309,dainthesecond,#1E90FF,"@KapteeniEU Ei pidä ylirasittaa itseään"
28311,macville,#D2691E,"ja Olvarin mielestä ihan turha pelaaja toi rain"
28315,villenyt,#B22222,"Iha ok, mut ootteko kattonu Rainin 4K Infernossa :D Siinä esiintyy Rain AK-47 -aseen kanssa sekä koko BIG:n joukkue. Fanit saavat nauraa, ja naurattaahan se tietty, kun Rain ottaa 4 tappoo yhdellä kaasulla :D Kannattaa kattoo nopee."
28316,wyrdsurf,#B22222,"OHO"
28321,thobai99,#FF69B4,"napakka läpy"
28322,nelone387,#B22222,"aurakilpi erikseen"
28322,selkakipu,#FF0000,"isän kädestä"
28324,sstorni,#008000,"@janiloxz rovaniemi mainittu"
28324,macville,#D2691E,"pikkumies alko läpsii"
28327,txmeosrs,,"nytkö suuttu"
28331,vesterix79,#8A2BE2,"Kiva istuu donkin vieressä"
28333,kapteenieu,#FF69B4,"@DainTheSecond Alan huolestua susta, räpsäytä silmiä jos olet kidnapattu"
28334,zamjamm,,"mukula läpsy"
28334,ggjali,#1E90FF,"donk 3k inc"
28338,nightbot,#7C7CE1,"Varaa unelmien peliviikonloppu jopa 10 hengelle AGON by AOC bootcampilta! Erityisesti todella suositut viikonloppu bootcampit kannattaa varata ajoissa! Katso varauskalenteri ja varaa seuraava bootcamppi kaveriporukallesi tai joukkueelle! https://pelaajat.com/varauskalenteri"
28343,veetiveeviis,,"ei vittu näitä botteja t donk"
28348,samuli84,,"Rupee nulikka hakkaamaan kun ei osu muuten"
28353,dainthesecond,#1E90FF,"@KapteeniEU Oikeesti oon pelaillu toisel näytöl xff"
28365,kapteenieu,#FF69B4,"@DainTheSecond Mitä pip peliä pelaat xff"
28366,temuli699,,"Jossain ESL:n show matsissa donkki paisko kyosuken kättä just tolleen täysillä nii kyosukea ihan sattu 😂"
28372,dainthesecond,#1E90FF,"@KapteeniEU Wowia"
28385,kapteenieu,#FF69B4,"@DainTheSecond Ei kai retail Madge"
28404,dainthesecond,#1E90FF,"@KapteeniEU Jos legion remix lasketaan retailiks ni joo, muuten moppia"
28406,arskaz13,#0000FF,"@pelaajatcom samppa onko mirressä mitään takua joka voisi yllättää tier 1 tai 2 jengin"
28417,korsonramsayy,#008000,"gg"
28419,kockonen,#FF0000,"xff"
28420,sonnipitkanen,,"Gg"
28420,tiiheik,#D2691E,"xff"
28420,kapteenieu,#FF69B4,"@DainTheSecond Oot joku nelf hunter Madge"
28420,mikox888,#0000FF,"LUL"
28423,selkakipu,#FF0000,"gg"
28427,janiloxz,#1E90FF,"pyörii midis ku puolukka persees"
28432,dainthesecond,#1E90FF,"@KapteeniEU Hyi, warru kaikis"
28435,pjac97,,"eikö ollut kamaa ostettu"
28436,technic_tv,#FF69B4,"HALOO SPIRIT SIELÄ ON PELI MENOSSA"
28441,the2k2,#FF0000,"Nyt alkaa ole 2x0"
28448,thesamuli44,#008000,"mctoussillaki enemmmän kamaa tohon xff"
28457,nalletuhoaja,#1E90FF,"ei yhel tiimil voi olla 16 valoa"
28460,dalierin,,"nyt sitte raini kun lähtee niin ne häviää kaikki :D"
28474,kapteenieu,#FF69B4,"@DainTheSecond Okei warrut on iha ok. Saat anteeksi."
28486,nin_zu,#FF69B4,"Tääl on spiritti ottamas dunkkuu"
28493,mikox888,#0000FF,"gg"
28493,nalletuhoaja,#1E90FF,"mitä varte zontixi ei oo pelil onkse vaa ollu surkee"
28496,jjyhhhhjh,,"donk vois vaihtaa teamia."
28496,arskaz13,#0000FF,"Raimo mielipide wow"
28509,vesterix79,#8A2BE2,"XXff"
28510,janiloxz,#1E90FF,"miten ei osaa venäläiset rushaa b:tä"
28514,stormblast87,#0000FF,"nyt alkaa pelottaa oman karambitin puolesta."
28515,txmeosrs,,"Siis joo twist tuli takas mut mihin se jacobssss nyt hukku"
28517,kapteenieu,#FF69B4,"RAIMO Madge"
28522,dainthesecond,#1E90FF,"Mikä vitu ruotsiservu"
28525,samuuu38,#FF69B4,"xff"
28527,veetiveeviis,,"Miksi Ismo paska? Muniin puhaltelija sontiainen sentään jämptin varma eikä ailahteleva"
28528,jjyhhhhjh,,"raimo oletko faceit level 4600"
28529,kapteenieu,#FF69B4,"Voi vittu tää jätkä"
28531,burecrs,#008000,"xff"
28532,dainthesecond,#1E90FF,"Ei se oo mikää rune"
28543,ogrisumestari,#FF69B4,"LOTR online on se juttu"
28547,kapteenieu,#FF69B4,"@DainTheSecond Tää, ei se oo niin hyvä ku rune"
28556,konjakkixoman,,"LOTR online ja Age of Conan oli parempia"
28568,zeikkiitv,#00FF7F,"!dain"
28568,nightbot,#7C7CE1,"Silti Dan jatkoi entistä menoaan. Hän muisteli nuoruutensa päiviä, irstasta elämäänsä Egyptissä, ja hänen mielensä paloi Egyptin himokkaisiin miehiin, joilla oli elin kuin aasilla ja jotka sinkosivat siementään kuin orhi."
28568,dainthesecond,#1E90FF,"@KapteeniEU Emps scape > osrs"
28570,nightbot,#7C7CE1,"Ryysi devaajaksi 2 vuodessa! https://pelaajat.com/out/koodsisu"
28571,kattolamppu12,#0000FF,"miks faze voittaa"
28582,jjyhhhhjh,,"annavaa"
28583,selkakipu,#FF0000,"gg"
28583,heikkihero,#FF69B4,"helppoo"
28584,sonnipitkanen,,"KAMAAAAAAAAAN"
28586,eetusqt,#AFFF25,"prime FaZe"
28586,thesamuli44,#008000,"onse kotona"
28594,t0lppa,#EC73FA,"TWIIIIIIIIIIIIISTZZZZZZZZZZZZZZ <3"
28595,tonttu57,,"Kävi ottamas vähä vauhtia"
28596,khyyyyyll,,"faze szn"
28597,jugirmeister,#1E90FF,"-jaakoppi +sade Prayge"
28601,the2k2,#FF0000,"Hello faze claan is back"
28607,sonnipitkanen,,"FAZE IS BÄK TransgenderPride"
28611,ogrisumestari,#FF69B4,"donkki vähä vissii sheivannu viiksiä"
28613,cheerfulberserker,#1E90FF,"NO RAIN NO TROPHY"
28616,eetusqt,#AFFF25,"JA STAND INNILLÄ VIEL"
28619,janiloxz,#1E90FF,"hitto et brokyllä on pallit. shoulderpeekkaa 30hp"
28619,pjac97,,"nytkö jo faze major finaali tiimi tasoa"
28620,reetuhai2,,"@txmeosrs Kutsu turnaukseen tullu ikuisuus sitte, turnaukseen osallistumiseen vaaditaan vähintään 3 pelaajan sillonen core, kutsun aikaan oli rosterissa simple ja jaakoppi = pakko käyttää rainia jaakopin tilalla, tai muuten ei olis saanu pelata"
28627,karrypekka,#DAA520,"xff"
28636,worisito,#0000FF,"Rainilla kans vielä yks turnaus"
28638,vesterix79,#8A2BE2,"Mr. Smith otti kuulokkeet päästä"
28640,jxrrieee,#8A2BE2,"ei se tinneri kauas kanna"
28640,txmeosrs,,"@Reetuhai2 Ah. Tack"
28642,nightbot,#7C7CE1,"Seuraa Pelaajatcomia Instagramissa! - https://www.instagram.com/pelaajatcom/"
28646,bigdkarja,,"miten meni Navi pelit?"
28646,kapteenieu,#FF69B4,"@DainTheSecond Jos ylettyisin niin läimäisin sinua peppuun"
28647,temuli699,,"Ja tnir ollu täs turnaukses hiton hyvä"
28656,moelli57,#E020FF,"eihän tää oo ees viel puolessa välissä"
28658,vvesimmatti,#1E90FF,"@bigdkarja ei puhuta nistä pliis"
28660,kkongukko,#9ACD32,"@bigdkarja et ikinä arvaa :D:D:D:D"
28661,jiikool,#2E8B57,"@bigdkarja hävis onneks"
28662,nilssson_,#008000,"@bigdkarja turpaa tuli niin että tukka lähto"
28664,wyrdsurf,#B22222,"Herää kysymys miksi Spirt teki alkujaan edes muutoksia"
28675,dainthesecond,#1E90FF,"@KapteeniEU ooks joku gnome irl"
28678,bigdkarja,,"ei vittu mä meen nukkuu, kiitos moi"
28690,kapteenieu,#FF69B4,"@DainTheSecond Syö redberrypies rauhas xff"
28696,selkakipu,#FF0000,"gg"
28697,vesterix79,#8A2BE2,"Niceeee"
28698,macville,#D2691E,"xff"
28699,pawanast,#8A2BE2,"@wyrdsurf Loistavaa hindsight pohdintaa. Jos voittais niin sanoisit "miksei vaihtanu zontixia jo keväällä""
28700,korsonramsayy,#008000,"faze vie koko turnauksen"
28701,nightbot,#7C7CE1,"HÄ!? AGON by AOC pelinäytöillä kelpaa pelitellä! https://pelaajat.com/out/agon"
28705,the2k2,#FF0000,"Enään ei voi jinxaaa vamos"
28714,cheerfulberserker,#1E90FF,"KARRI ON JUMALA HÄH"
28716,niqa1234,#0000FF,"Voittiks navi tänää"
28724,arskaz13,#0000FF,"Raimo ei mene ragebaitteihin, vastaa kysymyksiin kunnolla, eikä tilttaa. Olkaa kuin raimo #hyväraimo"
28732,crbnm,#FF4500,"Faze sais viedä"
28743,harosh1ma,#008000,"koira awp Pog"
28744,kapula12,#008000,"fatsu vie"
28744,janiloxz,#1E90FF,"KARRI BOSSI???"
28753,eetusqt,#AFFF25,"dog bos?"
28755,nightbot,#7C7CE1,"ESL Pro League -kohteet Veikkauksella! Pelaa maltilla. https://pelaajat.com/out/veikkaus3"
28758,pertsa422,#1CB319,"magixx  was the problem LUL"
28779,wyrdsurf,#B22222,"@Pawanast Suurella todennäköisyydellä olet väärässä"
28782,eetusqt,#AFFF25,"zont1k was the problem Kappa"
28782,khyyyyyll,,"uncci saa koht sydäri"
28793,spaisimaisi,,"jos Karri puskee bossilla täytyy mennä hyvi"
28807,jansson98,,"11-13 veikkasin fazelle"
28809,veetiveeviis,,"spirit magixpossun ja sontiaisen kanssa hävinny 7 ottelusarjasta vain yhden FaZelle"
28810,arskaz13,#0000FF,"Tilanne oli 7-1 pelSaha pelSaha"
28818,jaacco_,,"onk link=short"
28824,nightbot,#7C7CE1,"Chilli Cheese McDouble 3,50. Mäkkäristä. https://pelaajat.com/out/mcdonalds"
28831,jjyhhhhjh,,"@jaacco_ konnu o link"
28836,fiesta22,,"6 7 alive"
28837,pertsa422,#1CB319,"@veetiveeviis SeemsGood"
28841,moelli57,#E020FF,"karrin bossii luotettii"
28841,nightbot,#7C7CE1,"Suomen hermeettisimmät löylyt ja saunatilat – nyt kampanjahintaan 199€/vrk🔥 Bootcampin yhteydessä saunatilat –50% https://pelaajat.com/saunatilat"
28842,macville,#D2691E,"xff  ͏"
28845,karrypekka,#DAA520,"OOOO"
28847,kockonen,#FF0000,"hyihhelev"
28849,fydez,#1E90FF,"joo on tosi hyvä toi broky"
28853,harosh1ma,#008000,"zweih otti zweih tappoa xff"
28858,nightbot,#7C7CE1,"Käy tsekkaamassa Huippukivan ESL-diilit! Koodilla PELAAJATCOM 10% lisäalennus koko tilaukselle. https://pelaajat.com/out/huippukiva"
28860,arskaz13,#0000FF,"Ein zwein polizei Kappa"
28860,moelli57,#E020FF,"3?"
28865,kapteenieu,#FF69B4,"!dain"
28865,nightbot,#7C7CE1,"Silti Dan jatkoi entistä menoaan. Hän muisteli nuoruutensa päiviä, irstasta elämäänsä Egyptissä, ja hänen mielensä paloi Egyptin himokkaisiin miehiin, joilla oli elin kuin aasilla ja jotka sinkosivat siementään kuin orhi."
28905,morko_pubg,,"C'mon faze"
28916,jaacco_,,"ja mora kädessä"
28921,moelli57,#E020FF,"-1"
28922,janiloxz,#1E90FF,"mora käes hyppää :D"
28934,mrupperlip,,"Kova tämä uusi spiritin jannu"
28950,nightbot,#7C7CE1,"Varaa unelmien peliviikonloppu jopa 10 hengelle AGON by AOC bootcampilta! Erityisesti todella suositut viikonloppu bootcampit kannattaa varata ajoissa! Katso varauskalenteri ja varaa seuraava bootcamppi kaveriporukallesi tai joukkueelle! https://pelaajat.com/varauskalenteri"
28950,temuli699,,"Ei kyl osu broky ihan kaikkia mut sähisee kyl"
28968,drunknsensei,#0000FF,"Karri ja kaverit saa Spiritin näyttään ilmaselta."
28970,mursumarsunorsu,#2E8B57,"Broky iha fine mut rain ois ottanu 4"
28973,fatmonkygaming,#D2691E,"xddwombat"
28981,kapteenieu,#FF69B4,"Blyat suka :ddddddddddddd"
28981,zamjamm,,"BLYATT"
28982,ggambiss,#B22222,"BLYAT"
28983,wyrdsurf,#B22222,"LUL"
28984,miroooh__,#1E90FF,"blyat"
28985,mursumarsunorsu,#2E8B57,"Blyatt nahui"
28986,nightbot,#7C7CE1,"HÄ!? AGON by AOC pelinäytöillä kelpaa pelitellä! https://pelaajat.com/out/agon"
28988,jiikool,#2E8B57,"¨xff"
28991,fydez,#1E90FF,"ei sanonu nahui vitu kallut"
28991,vesterix79,#8A2BE2,"Iso munjaus"
28991,mixu77,#8A2BE2,"xffong"
28997,kapteenieu,#FF69B4,"Babushka njet harasho spasipa rush b nahui :DDDDDD"
28999,jiikool,#2E8B57,"xff"
29002,t0lppa,#EC73FA,"Toi on kyllä musiikkia korville MmmHmm"
29005,fatmonkygaming,#D2691E,"-donk +blyat"
29007,kalermob,,"blyät"
29010,aggvatkare,,"hän sanoi että miksi vitussa"
29013,arskaz13,#0000FF,"Kuinka hiton monta turnausta karri on voittanut stand inin kanssa"
29014,nightbot,#7C7CE1,"Chilli Cheese McDouble 3,50. Mäkkäristä. https://pelaajat.com/out/mcdonalds"
29015,denatollon,,"Mitä ihmettä Spirit?"
